feature,featureType,observation,cas,substanceName,measurement,value,unit
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143737,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233537101.20230620.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233537101.AAWH.20230620.335671,9.5,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150970,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.CAL22J038702.20220929.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.22J038702.CAL.20220929.335671,9.5,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150970,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.CAL22J038702.20220929.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.22J038702.CAL.20220929.335671,9.5,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146421,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222260903RE.20220429.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222260903RE.AAWH.20220429.335671,9.51,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146421,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222260903RE.20220429.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222260903RE.AAWH.20220429.335671,9.51,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143003,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL216774201RE.20211209.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L216774201RE.AAWH.20211209.335671,9.54,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143003,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL216774201RE.20211209.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L216774201RE.AAWH.20211209.335671,9.54,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144352,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231246503RE.20230307.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231246503RE.AAWH.20230307.335671,9.54,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144352,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231246503RE.20230307.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231246503RE.AAWH.20230307.335671,9.54,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151362,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230534003RE.20230131.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230534003RE.AAWH.20230131.335671,9.54,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151362,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230534003RE.20230131.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230534003RE.AAWH.20230131.335671,9.54,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143042,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227090701.20221215.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227090701.AAWH.20221215.335671,9.57,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143042,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227090701.20221215.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227090701.AAWH.20221215.335671,9.57,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.55711,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOG0658FS.20200923.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.G0658FS.BNO.20200923.335671,9.57,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.55711,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOG0658FS.20200923.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.G0658FS.BNO.20200923.335671,9.57,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152226,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237131501.20231204.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237131501.AAWH.20231204.335671,9.58,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152226,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237131501.20231204.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237131501.AAWH.20231204.335671,9.58,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146360,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221506401.20220323.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221506401.AAWH.20220323.335671,9.59,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146360,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221506401.20220323.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221506401.AAWH.20220323.335671,9.59,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143676,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL211587201R.20210330.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L211587201R.AAWH.20210330.335671,9.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143676,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL211587201R.20210330.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L211587201R.AAWH.20210330.335671,9.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.145235,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL216394002.20211118.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L216394002.AAWH.20211118.335671,9.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.145235,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL216394002.20211118.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L216394002.AAWH.20211118.335671,9.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143067,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOG0060FS.20200915.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.G0060FS.BNO.20200915.335671,9.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143067,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOG0060FS.20200915.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.G0060FS.BNO.20200915.335671,9.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.153371,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.PAMAL241076203RE.20240228.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L241076203RE.PAMA.20240228.335671,9.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.153371,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.PAMAL241076203RE.20240228.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L241076203RE.PAMA.20240228.335671,9.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144138,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233502501.20230619.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233502501.AAWH.20230619.335671,9.61,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144138,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233502501.20230619.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233502501.AAWH.20230619.335671,9.61,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143738,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233314001.20230612.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233314001.AAWH.20230612.335671,9.62,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143738,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233314001.20230612.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233314001.AAWH.20230612.335671,9.62,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143072,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOG0221FS.20200916.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.G0221FS.BNO.20200916.335671,9.63,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143072,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOG0221FS.20200916.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.G0221FS.BNO.20200916.335671,9.63,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143620,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL220857301RE.20220216.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L220857301RE.AAWH.20220216.335671,9.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143620,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL220857301RE.20220216.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L220857301RE.AAWH.20220216.335671,9.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.153170,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234687501.20230811.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234687501.AAWH.20230811.335671,9.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.153170,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234687501.20230811.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234687501.AAWH.20230811.335671,9.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.55663,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOF8074FS.20220127.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.F8074FS.BNO.20220127.335671,9.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.55663,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOF8074FS.20220127.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.F8074FS.BNO.20220127.335671,9.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146641,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL223303301.20220621.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L223303301.AAWH.20220621.335671,9.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146641,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL223303301.20220621.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L223303301.AAWH.20220621.335671,9.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146509,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221632501.20220330.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221632501.AAWH.20220330.335671,9.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146509,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221632501.20220330.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221632501.AAWH.20220330.335671,9.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151441,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.PAE22H044201.20220804.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.22H044201.PAE.20220804.335671,9.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151441,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.PAE22H044201.20220804.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.22H044201.PAE.20220804.335671,9.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142823,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL205525701.20201210.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L205525701.AAWH.20201210.335671,9.71,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142823,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL205525701.20201210.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L205525701.AAWH.20201210.335671,9.71,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148383,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240320602.20240118.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240320602.AAWH.20240118.335671,9.71,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148383,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240320602.20240118.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240320602.AAWH.20240118.335671,9.71,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143739,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL223161204.20220614.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L223161204.AAWH.20220614.335671,9.72,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143739,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL223161204.20220614.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L223161204.AAWH.20220614.335671,9.72,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143061,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNONSACDW10Y1Q320211006.20211006.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.NSACDW10Y1Q320211006.BNO.20211006.335671,9.73,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143061,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNONSACDW10Y1Q320211006.20211006.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.NSACDW10Y1Q320211006.BNO.20211006.335671,9.73,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.145235,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221543503RE.20220324.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221543503RE.AAWH.20220324.335671,9.77,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.145235,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221543503RE.20220324.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221543503RE.AAWH.20220324.335671,9.77,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154825,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234856101.20230821.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234856101.AAWH.20230821.335671,9.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154825,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234856101.20230821.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234856101.AAWH.20230821.335671,9.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.54230,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237055804.20231128.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237055804.AAWH.20231128.335671,9.79,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.54230,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237055804.20231128.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237055804.AAWH.20231128.335671,9.79,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143251,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL210871201.20210223.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L210871201.AAWH.20210223.335671,9.8,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143251,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL210871201.20210223.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L210871201.AAWH.20210223.335671,9.8,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.55721,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOG0233FS1.20200916.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.G0233FS1.BNO.20200916.335671,9.8,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.55721,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.BNOG0233FS1.20200916.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.G0233FS1.BNO.20200916.335671,9.8,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143742,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL211778101.20210408.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L211778101.AAWH.20210408.335671,9.82,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143742,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL211778101.20210408.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L211778101.AAWH.20210408.335671,9.82,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148126,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237442204.20231215.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237442204.AAWH.20231215.335671,9.82,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148126,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237442204.20231215.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237442204.AAWH.20231215.335671,9.82,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.54230,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237055803.20231128.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237055803.AAWH.20231128.335671,9.83,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.54230,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237055803.20231128.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237055803.AAWH.20231128.335671,9.83,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143049,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221434803RE.20220317.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221434803RE.AAWH.20220317.335671,9.84,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143049,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221434803RE.20220317.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221434803RE.AAWH.20220317.335671,9.84,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146167,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL216907201RE.20211215.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L216907201RE.AAWH.20211215.335671,9.84,ng/L
